title,year,poster,season,part,type
fruit salad no uta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b178305-lM1RoYAgWeWd.jpg,,,Anime
kigutsu wo haite,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179732-e4q6egT1foIX.jpg,,,Anime
tsumujikaze,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
youki ni utaeba,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b111026-LYMasAIVVbJk.jpg,,,Anime
mado,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/7026.jpg,,,Anime
tonari no yarou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/7029.jpg,,,Anime
fushigi na kusuri,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/13083.jpg,,,Anime
samurai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/nx104180-8X7puZc0VcVn.jpg,,,Anime
tsuru no ongaeshi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/104387-4pdEEJ7oaPe9.jpg,,,Anime
kamen no marionette tachi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx126863-hyHB8tW47Y33.png,,,Anime
kachi kachi yama meoto no sujimichi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b178308-MbRx8bKVhUPZ.png,,,Anime
shin takarajima,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b15823-rGci1KwI5cM8.png,,,Anime
mirai kara kita shounen super jetter,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b16159-EDXmZx1azpAj.jpg,,,Anime
ouma ni notte,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
uchuu patrol hopper,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx12897-uZXF5WmBGUjR.png,,,Anime
tanoshii ne,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b139058-DUv1muvAQtBt.png,,,Anime
yakiguri,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b178304-ZeoJfpiVbhyL.jpg,,,Anime
gulliver no uchuu ryokou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2833.jpg,,,Anime
a a b c,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179735-tqx8B8ZCSeyE.png,,,Anime
dolphin ouji,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8879.jpg,,,Anime
hasami togi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/104369-JmKkrDGDSrog.jpg,,,Anime
uchuujin pipi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19985.jpg,,,Anime
uchuu shounen soran,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/12887.jpg,,,Anime
uchuu ace,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6989-YW7d39OwaYgd.png,,,Anime
kaitou pride,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19987.jpg,,,Anime
ii yatsu mitsuketa,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179736-Nk6mr3TInM7u.jpg,,,Anime
leron leron sinta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179737-hFQ68jW3sm4u.jpg,,,Anime
yuusei shounen papii,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6448.jpg,,,Anime
wonder,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx4088-WyPwy66PcLtM.jpg,Season 3,,Anime
uchuu shounen soran movie,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/12895.jpg,,,Anime
flipper,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
gachagacha band,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b185827-zVkUDsIFwiei.jpg,,,Anime
obake no q tarou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/1547.jpg,,,Anime
tetsujin 28 gou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx145563-nAeylCSNqcOM.png,Season 2,,Anime
suteki na yume wo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
shizuku,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/1989-Dm1rneWQkXBA.png,,,Anime
tabako to hai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/12295.jpg,,,Anime
jungle taitei,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/1572-IIMmL0Mpbpop.png,,,Anime
chiisana calendar,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179288-qLm54lSOtrze.jpg,,,Anime
hustle punch,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19681-6AkKhFPMOW0u.png,,,Anime
hayakuchi kotoba,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179289-weAaS4gWgcK0.jpg,,,Anime
pierrot no trumpet,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179290-79euC7dMB55X.jpg,,,Anime
tatakae osper,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19989.jpg,,,Anime
gakkou e iku michi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179291-w3ot9MFvu10R.jpg,,,Anime
osomatsu kun,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9884-CGiD1zldkPwY.png,,,Anime
tototo no uta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b185826-eQSPubVtcViR.jpg,,,Anime
awate tokoya 19Season 6,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
onboro piano,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179741-1N4nOjOKJYlO.jpg,,,Anime
chim chim cher ee,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8661.jpg,,,Anime
rainbow sentai robin,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/9438.jpg,,,Anime
kaizoku ouji,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19505.jpg,,,Anime
harisu no kaze,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx17667-AQsdMKsVg48D.png,,,Anime
obake nante nai sa,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
yuusei kamen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx12767-nrjx6z9FEoPZ.png,,,Anime
go hiki no kaeru,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
son gokuu ga hajimaru yoo koufuu daiou no maki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b168578-5MuCpa2eYgSv.png,,,Anime
cyborg 009 movie,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx6872-yvxqZqLuVOZh.jpg,,,Anime
jungle taitei movie,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx20381-kx9M4AXrCXQd.png,,,Anime
hinageshi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179743-qLiDFxn7AXSJ.png,,,Anime
chibikko cowboy,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b119787-kPbyrNrtnMxv.jpg,,,Anime
neko funjatta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102794-Bu7cFmJ8WyLv.jpg,,,Anime
mama to go go,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
robotan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx19875-KF1UlethkqV5.png,,,Anime
jungle taitei susume leo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx2565-iYIqyanzpcps.jpg,,,Anime
karasu to kaki no tane,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b169057-l9fgUb4YWmxH.png,,,Anime
ganbare marine kid,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b8897-laBOq9FPIHDp.png,,,Anime
tenrankai no e,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/3472.jpg,,,Anime
tobidase bacchiri,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19991.jpg,,,Anime
ribbon no kishi pilot,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103709-mORCFFSK2bTb.jpg,,,Anime
giromagitondo girotondo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
mahoutsukai sally,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx3356-trl1vv3OYjw5.png,,,Anime
heya,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/7024.jpg,,,Anime
alps no shoujo heidi pilot,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/10813.jpg,,,Anime
david gwa goliath,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/16816.jpg,,,Anime
hana,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103140-CoF1FmPrTFXv.jpg,,,Anime
genei toshi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b116709-BgNsxpYfLMeI.jpg,,,Anime
kitakaze no kureta table kake,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b118050-kyxM9zQcDut4.jpg,,,Anime
gokuu no daibouken,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx2687-pRgP2n5Sc0KI.jpg,,,Anime
hong kil dong,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx16556-XjDhZxBqePEk.jpg,,,Anime
kaa san wa isogashii,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
gachou no oba san,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b178748-A9l5urhtKiQB.jpg,,,Anime
ninja bugeichou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/5232.jpg,,,Anime
cyborg 009 kaijuu sensou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7290-K6dxB1fvQQvS.png,,,Anime
shounen jack to mahou tsukai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx9392-aqzQ4hELNv2A.png,,,Anime
yurikago no uta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b140234-MncW164byyvD.png,,,Anime
kobito no uta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b178747-UoZasPMA5xJX.png,,,Anime
ougon bat,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/3900.jpg,,,Anime
kaminari boy pikkaribee★,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19993.jpg,,,Anime
mach gogogo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/1445.jpg,,,Anime
ribbon no kishi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/3024-OaPzY6IV9cLl.png,,,Anime
perman,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6303.jpg,,,Anime
bouken gabotenjima,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8184-23smQgx2Izga.png,,,Anime
king kong 00 1 7 tom thumb,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19995.jpg,,,Anime
ki no ii ahiru 19Season 7,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
oyama no taishou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b139038-CsWg9oi6C98p.png,,,Anime
pyun pyun maru,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/15873.jpg,,,Anime
hyokkori hyoutanjima,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b148933-zNDcdOXMaWQC.jpg,,,Anime
makiba no koushi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
yoninme no ousama,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b139048-O1F0XOWggT8M.png,,,Anime
hopiwa chadolbawi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/18309.jpg,,,Anime
donkikko,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19901.jpg,,,Anime
bouken shounen shadar,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8182.jpg,,,Anime
chibikko kaijuu yadamon,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8501.jpg,,,Anime
enpitsu ga ippon,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
skyers,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b11405-mAWvC0V3IfI0.png,Season 5,,Anime
kaijuu ga yattekuru,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b139016-OtEDcl2xGhHw.png,,,Anime
oraa guzura dado,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b181870-CFwvvqjkttlS.png,,,Anime
chinchin chidori,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
kemeko no love,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b7030-gAnFJdU62jJE.jpg,,,Anime
hanaori,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx7255-lHVmtNY5rvwG.png,,,Anime
ojii chan ga kaizoku datta koro,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/13091.jpg,,,Anime
hwanggeum cheorin,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/16808.jpg,,,Anime
ushi atama,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/102671-n4H8on7h9nUd.jpg,,,Anime
kage,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx107929-DqQK2fNZObWQ.png,,,Anime
minikui ahiru no ko,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b111941-DeNYYmmFyyrK.png,,,Anime
juu nin no chiisa na indian,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b113847-LG72GPipLPri.jpg,,,Anime
umihiko yamahiko,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b118048-MIup9YzBaDRh.png,,,Anime
nihiki no sanma color version,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b143304-W01joxZ8Exqz.png,,,Anime
sabu to ichi torimono hikae pilot film,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx148818-ifhjfHXDCp66.png,,,Anime
okashi na okashi na hoshi no kuni,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
gegege no kitarou 19Season 8,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/5688.jpg,,,Anime
dororo pilot,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/11471-lJANGo0iznfq.png,,,Anime
amaryllis,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/104361-bMXurtCI1g9h.jpg,,,Anime
nani ka ii koto arurashii,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
taanki poonki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
wanpaku tanteidan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx12139-FuANPjqjLOM4.png,,,Anime
papa no violin,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179798-cTJUxVANprNe.jpg,,,Anime
andersen monogatari,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b5098-QLeMCe13hMKC.jpg,,,Anime
kyojin no hoshi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx5834-MOjnHPAqVfPG.png,,,Anime
animal,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b17671-5FX5kKX8BcaG.png,Season 1,,Anime
yamadera no oshou san,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179797-fsT1DfcNMdBJ.jpg,,,Anime
cyborg 0Season 9,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8394-nO1PASsb5Tkj.jpg,,,Anime
akane chan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/18635.jpg,,,Anime
fight da pyuta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19997.jpg,,,Anime
kaibutsu kun,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b3129-UGzd84iPD5Mx.png,,,Anime
minminzemi no uta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
bun nuketa,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
makiba no asa,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
taiyou no ouji horus no daibouken,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx1044-Z3nShiFF7x5p.jpg,,,Anime
gegege no kitarou 1968 movie,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8149.jpg,,,Anime
bucket no ana,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/103928-pFaG3mfqQCNy.jpg,,,Anime
jagaimo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b179795-7UTtckNH9wmd.png,,,Anime
sasuke,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/6056.jpg,,,Anime
yuuyake banchou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx12765-DLC8DPMurdOw.jpg,,,Anime
zui zui zukkorobashi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
souseiki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b3473-d14KckXCNjs6.png,,,Anime
adana no uta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
dokachin,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/15957.jpg,,,Anime
buta ga nigeta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b185820-Lq0of8rRRJga.jpg,,,Anime
sabu to ichi torimono hikae,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx5997-yZlGkniQfi6w.jpg,,,Anime
youkai ningen bem,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx4044-O1lQ5cT4If0A.jpg,,,Anime
baka baka baka na sekai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/99213-J3isuTovDm4S.jpg,,,Anime
kyuubi no kitsune to tobimaru sesshoseki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/17673.jpg,,,Anime
seonhwagongjuwa sonogong,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx121115-RfmbbgoOl4UO.png,,,Anime
yuki ni naritai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
imouto wa onaka ga itainda,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
okaasan no kao,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/104356-Fl5gxJrTYD8C.jpg,,,Anime
hito no kurashi no hyakumannen mani mani march,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b186856-UVtuIfqZNojS.jpg,,,Anime
lupin iii pilot film,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx5225-ZTPKnILQxGVJ.jpg,,,Anime
g senjou no higeki,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b7022-YMTsRwsfAFhM.jpg,,,Anime
44 hiki no neko,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8646.jpg,,,Anime
toumei ningen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b116705-R1lW2qaZJn2r.jpg,,,Anime
jataka monogatari kiniro no shika,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b117968-21Re7btRutza.png,,,Anime
doubutsu mura no kodomo tachi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b117973-CSEbtb3MGSeb.png,,,Anime
shuugou no kangae,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b145748-JREXS9Njrwr7.png,,,Anime
tiger mask pilot film,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b148001-3FCWE0uM5Jz3.jpg,,,Anime
wonder kun no hatsu yume uchuu ryokou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/12807.jpg,,,Anime
himitsu no akko chan,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/3285.jpg,,,Anime
kaitei shounen marine,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx8899-JL0symtDuS8b.png,,,Anime
tsuitenai toki no uta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
oni no negai,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b170963-hefBxFOfJ5MT.png,,,Anime
donna donna,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/8719.jpg,,,Anime
nagagutsu wo haita neko,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2279.jpg,,,Anime
hitoribocchi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b166056-jKc87gyf3V3L.jpg,,,Anime
sobakasu pucchi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/19999.jpg,,,Anime
umeboshi denka,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/12835.jpg,,,Anime
kurenai sanshirou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx4439-2jScXnDnAIeQ.jpg,,,Anime
inareota sakadachi no uta,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b185819-iPzbiQmTalia.jpg,,,Anime
mooretsu atarou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20001.jpg,,,Anime
ninpuu kamui gaiden,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx5023-iSXRK58Swz4V.png,,,Anime
dororo to hyakkimaru,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b5760-0nnYt4GrL1NO.png,,,Anime
roppou yabure kun,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/20003.jpg,,,Anime
asobou yo,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
hoshi no yodel,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b185818-1eyRTJqrleoy.png,,,Anime
senya ichiya monogatari,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx3038-Wv5W3dVBMCXh.jpg,,,Anime
sora tobu yuurei sen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/2811.jpg,,,Anime
kyojin no hoshi chizome no kesshousen,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx17441-yUpvUqLtG6Jq.png,,,Anime
dare mo inai umi,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
midori no makiba de,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/default.jpg,,,Anime
kyojin no hoshi tai tetsuwan atom,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/large/bx141984-17vHg7kNmTsp.jpg,,,Anime
otoko ippiki gaki daishou,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b17467-S2YkPhQWjtTK.jpg,,,Anime
